P1,mol_id,smiles
0,CID3240980,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)o2)cc1
1,CID3240981,CC1CCN(S(=O)(=O)c2ccc3[nH]c(=O)cc(C(=O)O)c3c2)CC1
1,CID3240986,Cc1cccc(-c2nc(CS(=O)CC(=O)NCCCSC3CCCCC3)c(C)o2)c1
1,CID328968,O=C1NCC(COc2ccc(Cl)cc2)O1
0,CID3240985,Cc1sc2ncn(CC(=O)NCc3ccccn3)c(=O)c2c1S(=O)(=O)N1CCOCC1
1,CID5348469,COc1ccc(/C=C/C(=O)c2c(O)c(OC)c3occc3c2OC)cc1
1,CID3143155,CCOC(=O)C(CC)Sc1nnc2cc(C)c3ccccc3n12
1,CID5348464,O=C(C(C(=O)c1ccc([N+](=O)[O-])cc1)=C1Nc2ccccc2N1)c1ccccc1
1,CID2931787,O=C(CC(Nc1ccc(Cl)cc1)C(=O)O)c1ccccc1
1,CID1300877,O=C(COc1ccc2ccccc2c1Br)N1CCN(c2ccccn2)CC1
1,CID2953717,CC(=O)Nc1cccc(C(=O)OCc2ccccc2)c1
1,CID6095087,Cc1ccc(S(=O)(=O)NC2=NC3=NC(=O)CC(c4ccc(Cl)cc4)N3N2)cc1
1,CID1902136,O=c1/c(=C/c2ccc(-c3ccc(Cl)cc3)o2)sc2nc3ccccc3n12
1,CID2417089,COc1ccc(CNC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1OC
0,CID767651,O=C(CCn1c(=O)oc2ccccc21)N1CCOCC1
1,CID3945398,O=C(c1cccs1)N1CCC2(O)CCCCC2C1c1ccc(F)cc1
1,CID698365,S=C(Nc1ccccc1)N1CCCCC1
1,CID2978637,Cc1cc(N2C(=O)CC(N3CCN(c4ccc(C(=O)c5cccs5)cc4)CC3)C2=O)no1
0,CID759661,Cc1nc2ccccc2c(=O)n1/N=C/c1ccccn1
0,CID4188760,O=C(c1cnc2sccn2c1=O)N1CCCc2ccccc21
1,CID891129,COc1ccc(S(C)(=O)=O)cc1S(C)(=O)=O
1,CID973481,O=C(Nc1cccc(CCc2ccccn2)c1)c1ccc(Cl)cc1
1,CID2246060,Oc1ccc(CNc2ccccc2O)cc1
1,CID296041,CCOC(=O)C(=CNc1cccc(N)n1)C(=O)OCC
1,CID3134137,Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1cccc2ccccc12
1,CID2888419,CS(=O)(=O)N1CCN(CC(O)Cn2c3ccccc3c3ccccc32)CC1
1,CID2888416,O=C(c1ccccc1F)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1
1,CID1096735,COc1ccc(Nc2nc(C(=O)N3CCc4ccccc4C3)cs2)cc1
1,CID5767764,COCCCN1C(=O)C(=O)/C(=C(/O)c2ccc(C)cc2)C1c1ccccc1
1,CID1717911,CCn1c2ccccc2c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc21
1,CID745476,Brc1ccc(-c2nnc3n2CCCCC3)cc1
1,CID1717915,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21
1,CID1528742,Cc1cs/c(=N\c2c(C)n(C)n(-c3ccccc3)c2=O)n1Cc1ccccc1
1,CID2312864,CC(C)(C)C(=O)Nc1ccccc1C(=O)OCC(=O)c1ccc2c(c1)OCCO2
1,CID2893957,NC(=O)c1sc2nc(N3CCCCC3)c3c(c2c1N)CCCC3
1,CID2352008,COc1ccc(NC(=O)COC(=O)c2ccncc2)c(OC)c1
1,CID2312860,CC(C)C(=O)Nc1ccccc1C(=O)OCC(=O)c1ccc2c(c1)OCCO2
1,CID1583062,C=CCN1C(=O)/C(=C/c2ccc(OCC(=O)O)cc2)S/C1=N/c1nccs1
1,CID1374219,COc1ccc(NC(=O)CSc2nnc(C3CCCCC3)o2)c(OC)c1
1,CID2946377,CC1(C)CC(C(=O)Nc2nccs2)CCO1
1,CID2926309,Cc1ccc(C(=O)C(OC(=O)CNS(=O)(=O)c2ccccc2)c2ccccc2)cc1
1,CID1438556,COc1ccc(CSc2nnc(CNS(C)(=O)=O)o2)cc1
1,CID2788387,O=C(CCOc1ccccc1)Nc1ccc([N+](=O)[O-])cc1
1,CID3837385,CCCCOC1(c2ccccc2)NC(=S)NN=C1c1ccccc1
1,CID946983,Cc1cc(C)c(C#N)c(Oc2ccccc2)n1
1,CID946982,Cc1ccc2c(C(=O)CN3CCC4(CC3)OCCO4)c(C)[nH]c2c1
1,CID1248997,Cc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1S(=O)(=O)N1CCCC1
1,CID5862746,COc1ccc(C(=O)/C=C/Nc2ccc([N+](=O)[O-])cc2C)c(OC)c1
1,CID1250874,O=C(c1cccc(-n2cnnn2)c1)N1CCOCC1
0,CID3236987,O=C(O)c1ccc2c(c1)ncn2C1CCCCCC1
0,CID645193,CCc1nc(SCC(=O)Nc2cc(C)on2)c2c(C)c(C)sc2n1
1,CID3236985,O=C(c1coc(=O)c2ccccc12)N1CCN(Cc2ccccc2)CC1
0,CID645191,Cc1sc(NC(=O)CSc2nnc(-c3ccccc3)o2)c(C#N)c1C
1,CID3236983,COc1ccccc1N1CCN(C(CNC(=O)c2ccc3c(c2)OCO3)c2cccnc2)CC1
1,CID645197,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cccc(C)n1
1,CID3236981,COc1cccc(C2C(C#N)=C(N)Oc3cc(C)n(Cc4ccccn4)c(=O)c32)c1OC
1,CID3236980,O=C(Cn1c(=O)n(-c2ccccc2)c(=O)c2sccc21)N1CCCC1
1,CID4593196,Cc1nc(SCC(=O)NC(C)c2ccccc2)c2oc3ccccc3c2n1
1,CID645198,CC1CCCC(C)N1C(=O)CSc1nnc(CSc2ncccn2)n1C
0,CID645199,CCOC(=O)c1snc(C(=O)NC2CCCCC2)c1N
1,CID3236989,COc1cccc(CC(=O)Nn2c(C)nc3ccccc3c2=O)c1
1,CID3236988,COc1ccc(NC(C)=O)cc1NC(=O)CN1CCN(C2c3ccccc3-c3ccccc32)CC1
1,CID2334154,O=C(NCCCN1CCCC1=O)c1ccccc1NS(=O)(=O)c1ccc(Br)cc1
1,CID1368971,C/C(=C1/SC(N2CCOCC2)=NC1=O)c1ccc(Br)cc1
1,CID3525040,CN(C)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)NCc1ccc(Cl)cc1)n2C
1,CID1305960,Cn1c(=O)c2c(ncn2CC(=O)Nc2nnc(Cc3ccccc3)s2)n(C)c1=O
1,CID1522244,Cn1c(=S)[nH]c2ccccc21
1,CID900080,Cc1nc(Cl)c2c(n1)N(CC(N)=O)C(=O)CO2
1,CID900081,C1=Nc2c(ncnc2N2CCOCC2)Oc2ccccc21
1,CID16193493,CCOC(=O)c1ccc(NC(=S)NCCCN2CCN(C3CCCCC3)CC2)cc1
0,CID3830,c1coc(CNc2ncnc3nc[nH]c23)c1
1,CID16193498,COc1ccc(N2CCN(C(=O)c3ccc(Cn4c(=S)[nH]c5ccc(N6CCOCC6)cc5c4=O)cc3)CC2)cc1
1,CID1419711,COc1ccc(N2CCN(c3nc4c(c(=O)[nH]c(=O)n4C)n3Cc3ccccc3Cl)CC2)cc1
1,CID4374184,COc1ccc(C(=O)Nn2cnc3ccccc3c2=O)c(OC)c1
1,CID1400789,COc1ccccc1CNC(=O)CCC(=O)Nc1nnc(C(C)C)s1
1,CID458233,Cc1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1
0,CID652237,COCCNC(=O)C(c1ccc(C)cc1)N(C(=O)CCC(=O)Nc1ccccn1)C1CCCC1
0,CID2537709,c1ccc(-n2nnnc2Sc2n[nH]c(-c3ccncc3)n2)cc1
1,CID2227113,O=C(NCCOCC(F)(F)C(F)F)c1cc(F)c(F)cc1Cl
1,CID1220296,Cc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)OCCO4)c3ccccc3n2)cc1
1,CID644826,CC(=O)c1cccc(-n2nnnc2SCC(=O)N2CCCC2)c1
1,CID2828055,Cc1sc2ncnc(NCc3ccccc3)c2c1C
0,CID2096770,Cc1cc(C)n2nc(C(=O)Nc3ccccc3N3CCOCC3)nc2n1
0,CID2537704,COc1ccc(CCNc2nnc(Sc3nnnn3-c3ccccc3)s2)cc1OC
0,CID658925,Cc1cc(C)n2cc(CSc3nnnn3-c3ccccc3)nc2n1
0,CID658924,Cn1c(O)cc(=O)nc1SCC(=O)Nc1cccc2ccccc12
1,CID3180970,O=C(CSc1nnc(-c2ccccc2)n1Cc1ccco1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
0,CID658926,COC(=O)c1c(C)noc1-c1cc(C)on1
1,CID658921,N#Cc1c(NC(=O)c2ccc(Br)o2)n(-c2ccccc2)c2nc3ccccc3nc12
1,CID658920,Cn1c(=O)c2c3c(sc2n2c(SCC(=O)c4ccc(Cl)cc4)nnc12)COC(C)(C)C3
1,CID658923,CC(NC(=O)Nc1cccnc1)(C(F)(F)F)C(F)(F)F
0,CID2193152,N#CCCSCc1ccc(C(=O)O)o1
1,CID658929,CN1C(=O)NC(c2ccccc2)C2=C1CN(c1cccc(C(F)(F)F)c1)C2=O
1,CID658928,CCCCCCc1cc2cc(C(=O)NC)c(N)oc-2cc1=O
1,CID4875581,O=C(CCCc1c[nH]c2ccccc12)NCc1ccc2c(c1)OCO2
1,CID659038,COc1cc(C2C(C#N)=C(N)Oc3cc(N(C)C)ccc32)cc2c1OCO2
1,CID3241299,CCCCCNC(=O)c1ccc2c(=O)n(CC3CCCO3)c(=O)[nH]c2c1
1,CID3241298,COc1ccc(-n2nc3c(c2NC(=O)c2c(-c4ccccc4Cl)noc2C)CS(=O)(=O)C3)cc1
0,CID3241295,CCN(CC)S(=O)(=O)c1ccc(C(=O)NCc2n[nH]c(=S)n2Cc2ccccc2)cc1
1,CID3241294,CCOC(=O)CSc1nc2ccsc2c(=O)n1C1CCN(C(=O)OCC)CC1
1,CID594337,O=C1CC(N2CCCc3ccccc32)C(=O)N1c1ccccc1
1,CID3241296,COc1ccc(Cn2c(CCC(=O)O)nc3cccnc32)cc1
1,CID3241291,Cc1ccc(-n2c(SCC(=O)NCC3CCCO3)nc3nnc(C)c-3c2N)cc1Cl
0,CID659035,CC(C)Cn1c(N)c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc21
1,CID3241293,CC(C)CC(=O)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1
0,CID659037,O=C(Nc1ncnc2c1CCC2)C12CC3CC(CC(C3)C1)C2
1,CID3236363,CCn1c(=O)n(CC(=O)Nc2cc(OC)ccc2OC)c(=O)c2ccccc21
0,CID3236362,O=C(CS(=O)(=O)c1c[nH]c2ccccc12)N1CCCCC1
0,CID3236361,COc1ccccc1N(C(C)=O)C1SC(=O)N(c2ccccc2)C1=O
1,CID3236360,Cn1ccnc1SCC(=O)c1ccc(Br)cc1
1,CID3236367,O=C(C1CCC1)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21
0,CID3236366,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C34CC5CC(CC(C5)C3)C4)CC2)cc1
1,CID3236365,O=C(NCc1cccnc1)c1ccc(CS(=O)(=O)Cc2ccc(Cl)cc2)o1
1,CID3236364,COc1ccccc1N1CCN(C(=O)C2C3C=CC4(CN(Cc5ccccc5Cl)C(=O)C24)O3)CC1
1,CID69588,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1
1,CID3236369,Cc1ccc(N(CC(=O)NC2CCCCCC2)S(=O)(=O)c2c(C)nn(C)c2C)cc1
0,CID3236368,CCOC(=O)CNC(=O)Cn1cnc2c(nnn2-c2ccc(C)cc2)c1=O
1,CID681611,Cc1occc1C(=O)N1CCCc2ccccc21
1,CID974915,COc1ccc(OCCC(=O)NC2=NCCS2)cc1
1,CID681612,O=C(NCc1cccnc1)c1ccc(COc2ccc3c(c2)CCC3)o1
1,CID9550463,N/C(COc1ccc(F)cc1)=N\NC(=O)c1cccnc1Oc1ccccc1
1,CID846330,COc1ccc(CC(=O)NNC(=O)c2ccoc2C)cc1OC
1,CID9550460,CC(CCc1ccccc1)NC(=O)c1nnc(Cc2ccc(Cl)cc2)o1
1,CID9550466,Cc1ccc(-n2nc(C)c3c(C)c(CCC(=O)NC(C)c4ccccc4)c(C)nc32)cc1
1,CID9550465,CCn1c(=O)c2cc(C(=O)N3CCN(C)CC3)sc2c2ccccc21
1,CID2162831,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cccs3)cc2)cc1
1,CID2108713,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)Nc1ccc2c(c1)OCO2
1,CID2108712,COCCn1c(SCc2nc(N)nc(Nc3ccccc3C)n2)nc2ccccc2c1=O
1,CID3130720,COc1ccc(/C=N/NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCC(C)C)cc1[N+](=O)[O-]
1,CID306227,O=C(Nc1cccc(C(F)(F)F)c1)c1ccco1
1,CID4462551,CCOc1ccccc1NC(=O)Cn1c(=O)c2ccccc2n(CC)c1=O
1,CID11958523,O=C(NCc1ccccc1C(F)(F)F)C1CC(c2ccccc2[N+](=O)[O-])=NO1
1,CID648337,O=C(c1ccc(F)cc1)N1CCC(O)(c2cccnc2)CC1
1,CID569720,CN(C1=NS(=O)(=O)c2cc([N+](=O)[O-])ccc21)c1ccccc1
0,CID2999302,CC1CCN(C(=O)CCc2nc3cc(S(=O)(=O)N(C)C)ccc3n2C)CC1
1,CID2999303,Cc1ccccc1SCC(=O)NC1CCOC1=O
1,CID2999300,CN(C)c1cccc(/N=C2/C=C(N3CCOCC3)CC(C)(C)C2)c1
1,CID2999301,CCCn1c(N)c(C(c2ccc(C(=O)OC)cc2)N2CCN(c3ccccc3)CC2)c(=O)[nH]c1=O
1,CID2999306,O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
1,CID1511511,COc1c(C)cc(Br)cc1C(=O)Nc1cccc(-c2nc3ncccc3o2)c1
0,CID647138,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)NCC(=O)O
1,CID2999305,O=C(COC(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1)Nc1ccc2c(c1)CCC2
1,CID647136,CCc1c(C)nc2ncnn2c1Nc1ccc(C#N)c(Cl)c1
1,CID647137,CCOc1cc(C2NC(=O)NC(C)=C2C(=O)OCc2ccccc2)ccc1O
1,CID647134,Cc1cc2nc(C3CCN(CC4COc5ccccc5O4)CC3)[nH]c2cc1C
0,CID647135,COc1ccc(N(Cc2cc3ccc(C)cc3[nH]c2=O)C(C)=O)cc1
1,CID647132,COc1ccc(Cl)cc1C(=O)Nc1ccccc1N1CCN(C(=O)C(C)C)CC1
1,CID647133,Cc1cccc(NC(=O)c2sc(NC(=O)c3ccco3)c(C#N)c2C)c1C
1,CID647130,O=C1COc2ccc3ccccc3c2CN1
1,CID647131,COc1ccc(C2C(C#N)=C(N)Oc3cc(O)ccc32)cc1OC
1,CID655834,COc1cc(CNc2ccc3[nH]c(=O)[nH]c3c2)ccc1OCC(=O)NC(C)(C)C
0,CID2202985,Cc1nnc(SCC(=O)N2CCc3ccccc32)n1-c1ccccc1
0,CID655836,CCC(C)Nc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(F)cc1
1,CID971240,COc1cc(SC)ccc1C(=O)Nc1ccc2c(c1)OCO2
0,CID655831,Cc1cccnc1NC(=O)COc1ccc2oc3c(c2c1)CCCC3
1,CID655832,N=c1cc(C2(O)CCCCC2)n2c(nc3ccccc32)s1
1,CID2766150,N#CCN1C(=O)C2CCCN2c2ccc(S(=O)(=O)N3CCOCC3)cc21
1,CID2161565,Cc1cc(C)n(-c2ccc(C(=O)OCC(=O)NCc3ccco3)cc2)n1
1,CID2161567,COc1ccc(NC(=O)COC(=O)c2ccc(N3CCCC3=O)cc2)cc1OC
1,CID1264407,O=C(c1ccc(NS(=O)(=O)c2ccccc2)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
1,CID725542,CCCc1ccc(C(=O)CCC(=O)O)cc1
0,CID2998657,Cc1ccc(-n2nc(-c3cccs3)cc2C(=O)NCC2CCCO2)c(C)c1
1,CID3241838,CC12CC(NC(=O)N1Cc1ccccc1)c1ccccc1O2
1,CID2998655,COc1ccc(Cl)cc1C(=O)NCC(c1ccco1)N1CCCC1
0,CID2998654,O=C(NCCc1ccccn1)C1CC(=O)N(Cc2ccccc2Cl)C1
1,CID2998653,CC(Sc1nnnn1C)C(=O)Nc1ccccc1-c1ccccc1
1,CID1486898,CNC(=O)c1csc(-c2ccc(Cl)cc2)n1
1,CID2998651,O=C(COc1ccc(OCc2ccccc2)cc1)NC1CCOC1=O
1,CID2998650,CC1Cc2ccccc2N1C(=O)C1CCCN1S(=O)(=O)c1ccc(Cl)cc1
1,CID2566986,Cc1cc(C)n2nc(SCc3ncc(-c4ccccc4)o3)nc2n1
1,CID3241830,Cc1ccc2cccc(O)c2[n+]1[O-]
1,CID3241833,O=C(C1CC1)N1CCc2cc(S(=O)(=O)NCC3COc4ccccc4O3)ccc21
1,CID3241832,COc1ccc(-n2nc3c(c2NC(=O)c2cc4ccccc4oc2=O)CS(=O)(=O)C3)cc1
0,CID3241835,COc1ccc(OC)c(C2=NOC(C(=O)NCC3CCCO3)C2)c1
0,CID2998659,O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)NCc1ccco1
1,CID2998658,Cc1ccc(C)c(OCC(O)CN2CCC(C)CC2)c1C
0,CID5001940,CN(CC(CC(=O)Nc1nncs1)c1ccccc1)S(=O)(=O)c1ccccc1
1,CID1338981,Cc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(Cl)cc3)C2=O)c(C)n1C
1,CID2957513,O=C(CC1NCCNC1=O)Nc1ccc(Oc2ccccc2)cc1
1,CID3406810,CCOC(=O)CSc1nn(C)c(=S)s1
0,CID3243473,O=C(NCCN1CCOCC1)c1ccc2c(c1)ncn2C1CCCCC1
1,CID68230,CC1(C)C=Cc2c(c3ccccc3[nH]c2=O)O1
1,CID3243471,Cc1cccc(-n2c(=O)[nH]c3c(C(N)=O)nc(CC(C)C)nc32)c1
1,CID3243470,COc1cc2[nH]c(=S)nc(NCC3CCCO3)c2cc1OC
1,CID3243477,CCc1ccc(S(=O)(=O)NCc2csc(-c3ccccc3)n2)s1
1,CID3243476,CC(=O)Nc1nc2c(c3c1c(=O)oc1ccccc13)CC(C)CC2
1,CID3243475,O=C(CCCn1c(=O)c2sccc2n(CC(=O)NCc2ccco2)c1=O)NCc1ccco1
1,CID3243474,CCC1Oc2ccc(C)cc2N(CC(=O)NCc2cccc(OC)c2)C1=O
1,CID3243479,Cc1ccc(Cl)cc1N1CCN(C(=O)c2ccc(NS(=O)(=O)c3c(C)noc3C)cc2)CC1
1,CID3243478,C=CCN1C(=O)c2ccccc2Sc2ccc(C(=O)N3CCN(C)CC3)cc21
0,CID646920,O=C(c1ccccc1-c1nc2ccccc2[nH]1)N1CCOCC1
1,CID2114364,O=C(CCOc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
1,CID5307393,O=C1c2ccccc2C(O)N1c1cccnc1
1,CID5307392,CCOC(=O)N1CCN(C(=O)C2CCCN(c3nc4ccc(OCC)cc4s3)C2)CC1
1,CID730269,O=C(O)CNS(=O)(=O)c1ccc(F)cc1
1,CID5307390,COc1ccc(S(=O)(=O)Cc2ccc(C(=O)NCc3ccco3)o2)cc1
1,CID5307396,COc1ccc(N2C(=O)C3CCCN3C2c2cccc(Br)c2)cc1
1,CID5307395,CCOc1ccc(C2CC(c3cccc(C)c3)N3NC(N)=NC3=N2)cc1
1,CID5307394,O=C(NCc1cccc(F)c1)c1noc2c1CCCC2
1,CID5307399,CCCc1cc(C(=O)NCc2ccccc2)no1
1,CID1028072,Cc1ccc2cccc(NC(=S)NC(=O)c3c(Br)cnn3C)c2n1
1,CID2019908,Cc1cccc(CSc2ncnc3c2cnn3Cc2ccccc2)c1
0,CID1091859,Cn1c(=O)n(C)c2cc(C(=O)Nc3ccc4c(c3)OCO4)ccc21
1,CID898831,O=C(NC(=S)Nc1ccccc1N1CCOCC1)c1cccs1
1,CID898832,COc1ccc(CC(=O)NCc2cccs2)cc1OC
1,CID1091852,Cn1c(=O)n(C)c2cc(C(N)=O)ccc21
0,CID1091853,COc1ccc(-n2nc3ccc(NS(C)(=O)=O)cc3n2)cc1Cl
0,CID1080538,Cc1ccc2nsnc2c1S(=O)(=O)NCc1ccc2c(c1)OCO2
1,CID898839,NC(=O)c1ccccc1NC(=O)/C=C/c1cccc(Cl)c1
1,CID3239564,COc1ccc(N2C(=O)CCC(C(=O)Nc3ccccn3)C2c2ccc(OC)c(OC)c2)cc1
1,CID646261,Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)Oc2c1c(=O)oc1ccccc21
1,CID646260,CCOC(=O)c1ccc2nc(NC(=O)c3ccco3)sc2c1
1,CID646263,Cc1sc2ncn(CCC(=O)O)c(=O)c2c1C
0,CID646262,CCCn1c(SCC(=O)NCC2CCCO2)nc2c1c(=O)n(C)c(=O)n2C
1,CID646265,O=C(CN1CCCCC1)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1
0,CID646264,Cc1cnc(C(=O)Nc2ccc(N3CCOCC3)cc2)cn1
0,CID646267,CN(C(=O)c1cccnc1)c1nnc(-c2ccccn2)s1
1,CID646266,COc1ccc(-c2nnc(SCC(=O)NC(C)C)n2CC2CCCO2)cc1OC
0,CID646269,COc1ccccc1Nc1nc(N)nc(CSc2nc(C)cc(C)n2)n1
1,CID646268,Cc1nc2cc(N3CCCCC3)c(NC(=O)c3cccnc3)cc2c(=O)n1Cc1ccccc1
1,CID3224380,CCCc1nc(NCc2ccc3c(c2)OCO3)c2nnn(Cc3ccccc3Cl)c2n1
1,CID2164860,COCCNC(=O)c1ccc([N+](=O)[O-])cc1
0,CID970117,Cn1nc(C(=O)Nc2cccnc2)c2ccccc2c1=O
0,CID831798,O=C(Nc1ccccc1)N1CCSCC1
1,CID2889735,COc1cc(SC)ccc1C(=O)NCC1CCCO1
1,CID2889736,CCCn1c2ccccc2c2nnc(SCC(=O)Nc3cc(C)on3)nc21
1,CID2535136,O=S(=O)(NCCc1ccc2c(c1)OCCO2)c1cccs1
0,CID784811,Cc1ccc(-c2noc(-c3cccs3)n2)cc1
1,CID831797,Cc1ccsc1C(=O)N/N=C/c1ccc2c(c1)OCO2
1,CID2486932,CCc1ccc2c(CN3CCc4cc(OC)c(OC)cc4C3)cc(=O)oc2c1
1,CID3238297,CN(C)C(=O)N1CCC(C(=O)NCc2ccccc2)CC1
1,CID2849054,COc1ccc2c(c1)OC(O)(C(F)(F)C(F)F)CC2=O
1,CID2849057,CCCOC1OC(=O)c2c1ccc(OC)c2OC
1,CID1215321,Cc1cccc(C)c1NC1=NC(=S)N(c2ccc(N(C)C)cc2)C1(C)C
1,CID1100019,COC(=O)c1ccccc1NC(=O)CN(c1ccc(OC)cc1)S(C)(=O)=O
1,CID1542038,CCOC(=O)c1ccc(NC(=O)CSc2nc(NC(=O)c3ccccc3)c3c(C)c(C)oc3n2)cc1
1,CID2105046,Cc1cc(C(=O)OCC(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c(C)o1
1,CID5741631,CCCC1=C(C(=O)OCC)C(/C=C/c2ccccc2)N2NC=NC2=N1
1,CID2334933,O=C(COC(=O)CSc1ccc2ccccc2c1Br)NC1CC1
1,CID1293245,COC(=O)c1cccc(Oc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1
0,CID1293242,O=C(CSc1nnnn1-c1ccccc1)c1cc2ccccc2oc1=O
1,CID2253722,C(=C/c1ccccc1)\C=N\Nc1nc2ccccc2s1
1,CID870942,Cc1ccc2nc(NC(=O)c3ccc4c(c3)OCO4)sc2c1
1,CID1289010,CCOC(=O)N1CCN(S(=O)(=O)c2cc(OCC(N)=O)c(C)cc2Cl)CC1
1,CID1077177,O=S(=O)(c1ccc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1)N1CCOCC1
0,CID683719,CSc1nc(N)nc(SCC(=O)c2ccccc2)c1C#N
1,CID1006302,N#Cc1cc2c(nc1SCC(=O)Nc1cc(Cl)cc(Cl)c1)C1CCN2CC1
1,CID2393479,Cc1nn(-c2ccccc2)c(N2CCCC2)c1/C=N/O
1,CID2526829,O=C(CN1C(=O)COc2ccccc21)NCc1ccc(C(=O)O)cc1
1,CID3136183,CCOc1ccc(N(CC(=O)NCC2CCCO2)S(=O)(=O)c2ccc(Cl)cc2)cc1
1,CID4886601,CC1=NN(c2nc(C)cc(C)n2)C(=O)C1CCC(C)C
1,CID663088,CCN(CC)C(=O)COn1c(SCC(=O)N(CC)CC)nc2ccccc2c1=O
1,CID663089,CC(C)CCn1c(N2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)[nH]c(=O)n2C
1,CID663080,Cn1c(Cl)nc2ccccc21
1,CID663081,COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1OC
1,CID663083,CN(C)C(=O)CSc1nnc(CCCCCNC(=O)OC(C)(C)C)o1
0,CID663084,Cc1ccc(CSc2nnc(-c3ccco3)n2N)cc1
0,CID663085,Cn1c(=O)c2c(nc(N3CCCCC3)n2CCSc2nc3ccccc3s2)n(C)c1=O
1,CID663086,CN1CCN(/C=N/c2c(C#N)cnn2Cc2ccccc2)CC1
1,CID663087,Cc1ccc2cc(CN(C(=O)c3ccco3)c3ccccc3C)c(=O)[nH]c2c1
1,CID776048,Cc1cc(C)nc(Oc2ccc([N+](=O)[O-])cc2)n1
1,CID11958873,CCCOc1ccc(N2C(=O)CC(S/C(N)=N/N=C(\C)c3cccs3)C2=O)cc1
1,CID2955233,O=C(NCc1ccco1)c1ccccc1NC(=O)C1CC(=O)N(c2ccc(Cl)cc2)C1
1,CID2482307,CC(C)(C)NC(=O)NC(=O)CSc1nnc(COc2ccccc2Cl)o1
1,CID5411536,Cc1nc2c(C)cccc2cc1C(=O)NNC=C1C=CC(=O)C=C1
1,CID776045,Cc1ccc2occ(C(=O)c3ccco3)c(=O)c2c1
1,CID776044,COc1ccccc1NC(=O)c1c(N)sc2c1CCC2
1,CID9567988,Cc1ccc(CC(C(=O)Nc2ccc(F)cc2)/C(N)=N/O)cc1
1,CID9567989,COc1ccc(CC(C(=O)Nc2cc(C)ccc2C)/C(N)=N/O)cc1
1,CID2851847,CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(N(C)C)cc2)NC(=O)N1
1,CID2851843,OC(C#CCN1CCCC1)c1ccccc1
1,CID15945007,CC(C)C(NS(=O)(=O)c1cccc(Cl)c1)C(=O)OCC(=O)N1CCN(c2ccccc2)CC1
0,CID2155193,Cc1ccc(-n2c(SCC(=O)NC3CCCCC3)nc3c(c2=O)SCC3)cc1
1,CID2155192,COc1ccc(NC(=O)CSc2nc3c(c(=O)n2-c2ccc(C)cc2)SCC3)c(OC)c1
1,CID653296,Cc1cc(N2CCCCC2)nc(SCC(=O)c2ccccc2)n1
0,CID653297,CCn1nc(-c2cccs2)nc2c(=O)n(C)c(=O)nc1-2
1,CID653294,COCCCn1c(SCC(=O)OC2CCCCC2)nnc1-c1ccco1
1,CID653295,O=C1C2C3C=CC(C3)C2C(=O)N1CNc1ccc(O)cc1
1,CID653292,O=C(O)CC1CCCC(c2ccccc2)C1=O
0,CID653293,Cc1nc(NCCO)c2nnn(Cc3ccccc3F)c2n1
1,CID653290,COc1cc2cc(CN(Cc3cccnc3)C(=O)NCc3ccccc3)c(=O)[nH]c2cc1OC
